Delivery Date,Hour,da_price,rt_price
2019-01-24,12,21.89,21.740000000000002
2019-01-24,13,20.41,20.7675
2019-01-24,14,19.96,20.447499999999998
2019-01-24,15,19.54,19.3975
2019-01-24,16,18.83,18.7825
2019-01-24,17,18.83,18.072499999999998
2019-01-24,18,28.03,19.259999999999998
2019-01-24,19,32.0,21.2775
2019-01-24,20,22.43,20.9175
2019-01-24,21,22.85,20.509999999999998
2019-01-24,22,25.94,19.7525
2019-01-24,23,22.71,19.5275
2019-01-24,24,21.41,19.4575
2019-01-25,1,22.53,19.57
2019-01-25,2,22.98,19.4825
2019-01-25,3,23.6,19.83
2019-01-25,4,27.06,20.45
2019-01-25,5,24.0,21.1175
2019-01-25,6,30.57,24.6675
2019-01-25,7,64.41,41.25
2019-01-25,8,51.14,37.557500000000005
2019-01-25,9,36.11,33.0325
2019-01-25,10,32.99,27.2725
2019-01-25,11,27.5,23.705
2019-01-25,12,26.88,23.71
2019-01-25,13,25.7,22.1
2019-01-25,14,23.75,20.565
2019-01-25,15,21.84,19.7375
2019-01-25,16,21.48,19.435
2019-01-25,17,22.72,19.8975
2019-01-25,18,31.54,22.1125
2019-01-25,19,42.5,22.5825
2019-01-25,20,34.26,22.175
2019-01-25,21,29.16,21.665
2019-01-25,22,28.11,21.095
2019-01-25,23,23.72,21.7075
2019-01-25,24,23.48,22.525
2019-01-26,1,22.8,22.4075
2019-01-26,2,20.98,21.93
2019-01-26,3,20.82,22.21
2019-01-26,4,20.82,22.075
2019-01-26,5,21.79,21.97
2019-01-26,6,23.11,23.57
2019-01-26,7,27.25,26.405
2019-01-26,8,31.11,33.5275
2019-01-26,9,33.34,45.0375
2019-01-26,10,37.03,36.1425
2019-01-26,11,31.23,28.095
2019-01-26,12,26.55,21.8175
2019-01-26,13,23.69,20.4275
2019-01-26,14,22.05,20.695
2019-01-26,15,21.55,20.447499999999998
2019-01-26,16,20.02,20.305
2019-01-26,17,20.52,20.2025
2019-01-26,18,26.61,22.447499999999998
2019-01-26,19,35.42,31.1875
2019-01-26,20,26.57,25.5675
2019-01-26,21,26.37,23.8425
2019-01-26,22,26.35,23.1725
2019-01-26,23,23.41,32.14
2019-01-26,24,22.5,26.0475
2019-01-27,1,24.48,22.97
2019-01-27,2,23.61,23.845
2019-01-27,3,21.33,24.95
2019-01-27,4,21.08,25.5125
2019-01-27,5,21.21,21.8675
2019-01-27,6,22.11,21.67
2019-01-27,7,26.34,23.5475
2019-01-27,8,28.34,23.795
2019-01-27,9,33.72,24.52
2019-01-27,10,37.57,23.895
2019-01-27,11,29.95,22.7075
2019-01-27,12,28.16,21.6575
2019-01-27,13,22.45,20.872500000000002
2019-01-27,14,21.2,20.2
2019-01-27,15,20.0,19.6875
2019-01-27,16,19.51,19.09
2019-01-27,17,19.57,18.71
2019-01-27,18,25.9,19.9375
2019-01-27,19,35.82,20.2875
2019-01-27,20,23.71,17.6375
2019-01-27,21,22.91,18.3525
2019-01-27,22,20.89,17.6825
2019-01-27,23,21.19,15.8925
2019-01-27,24,18.17,13.442499999999999
2019-01-28,1,14.08,14.81
